"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
"11",1.36307280644233,0.00719287964139822,0.115668683417734,-0.0426675722294495,-0.300772683514516,-0.679220369417676,-0.255895200274467,-0.162176576102881,1.86660111200312,-0.505979786398946,-0.326676927452451,-3.52917848780007,0.0888731635592045,1.97800969199017,0.656396936320291,0.554792710275178,0.22718274237583,0.268515696700809,0.19619478885011,-0.204866361762041,-0.337306021275779,-0.785039477558938,-0.0230967305203249,-0.505365272119108,0.268880245670457,0.980335411734179,-0.122995340052876,-0.0155142310574117,0.77,0
"12",0.510888166017875,-1.20714622274752,0.485230500317948,0.641878142666113,-0.761454802234035,0.677966266222348,-0.335993834578052,0.249944114831076,1.83668352091706,-0.65177223756283,2.34327470265196,-1.96028566839787,0.324523434179352,1.89437328366934,-0.268407556177771,-0.252403301159605,0.967567444780966,-0.279255331884518,-0.653715917441622,0.36711278490909,0.0731245738772377,-0.133650930518731,-0.211592289312318,-0.293218874545864,-0.0182110638419219,0.656879890917518,-0.0968459442255263,0.0413674243143034,317.81,0
"13",-0.813351154383673,0.511049702742265,3.49262000712553,3.42354304951945,-0.415711084153251,1.57893217202999,-0.84235190090037,0.684088674208559,0.973915845880153,0.0129786416868552,1.43394060827694,-2.29614407562886,0.228105607879159,1.01622306566216,-1.93941992274785,-0.800134047286395,1.62270396508712,0.366184913143844,1.05998372963816,0.0607206737314364,-0.128539140035164,0.118282611508625,-0.139594304644386,0.163859934737857,-0.0828935661649668,0.284565037473837,0.120539034855975,0.0843267084148707,9.12,0
"14",-1.76730764460322,1.15316178657785,-0.480875057102889,-0.492060602138825,2.84151253119382,3.23616489771359,-0.117861588983711,0.47102608546008,1.70354430161803,1.10098552235955,1.21637876898142,-2.92769008374219,1.67414632921636,0.6778212250733,1.0356537763657,0.131902455349944,0.426407822375745,0.593633650424445,1.03635299290009,0.404533426490665,-0.608585123908046,-1.05274744238698,-0.0654453958688767,0.899702316451835,-0.324471459052013,0.103058866123128,-0.0209323156247446,0.364630156445828,9.77,0
"15",-0.952708532276461,1.02525278857011,2.1436386304086,1.15567856927937,-0.548136648704888,0.153818692782308,0.0531181007371119,0.163634580589247,1.52857163861171,-0.0288691429183189,1.88695178820325,-1.79346494807308,1.26437755080746,1.22236378610853,-1.20222073985011,-0.379512621351326,0.61213843699792,0.965050820380548,0.552770502329236,0.158708505613378,0.0307124621021644,0.734826171747154,-0.10665533251284,0.507480387962591,-0.0603961088097341,-0.241197965427068,0.396824435340501,0.262720775574467,28.77,0
"16",-0.984131895787745,0.760107629600146,1.2020614801515,-0.0521297576209332,0.861655548073627,1.01521294952529,1.56873709181146,-0.156678921571696,0.840568001680582,-0.818040970546755,0.874245403567524,-2.8730254479102,0.322309543397426,1.65575363017501,-1.57550706838674,0.0543189082248731,-0.106272698190843,0.462387948322793,-0.577182127330908,-0.200754251823168,-0.194002450436292,-0.150625764225713,-0.512290227585565,-1.23077450338174,0.837292935259439,-0.352995980181654,-0.22713129866957,-0.244036312307742,155,0
"17",-0.939432317205078,1.19188613950086,2.34765094183329,1.46909643068973,0.396974229164631,0.24607033079555,0.651840424744817,0.274747742198749,-0.116011122753794,-0.308726070628875,1.9648204176442,-3.14401427094134,-0.55032963877756,2.19414376434859,-1.02485513988527,0.778312390493075,0.0864891835363522,0.294664485369978,-1.83945940755241,-0.279813622455133,-0.0874997195111464,-0.29810313371951,-0.161112718537957,0.081699861739856,0.220706434066096,-0.192133882483435,-0.0276381361991498,0.0457124881523134,28,0
"18",-1.39249532005229,0.648353674179892,2.77388903367869,3.19666527445166,-0.600546956014697,1.23600799987807,0.305347409137547,0.0930959328368899,1.20262549427603,0.78233580139649,0.171275679305878,-3.53061782348943,0.380876957942253,0.94774828184459,0.275757174384551,-0.426136789073237,1.17929189227598,0.123385210956605,0.436481665195189,0.156233470206067,-0.353657261999853,-0.0580536894474054,0.177993848631486,-0.00541586117844366,0.0328300566883448,0.236687734443366,0.270657760428836,-0.00623027484413266,136.9,0
"19",-2.01916101637379,-0.522868742397919,2.74236869206329,1.4174077652604,0.118825509156801,-0.18842403744574,-0.214820198527213,-0.0622972302751401,1.58131521789041,0.0101400456730114,2.12045425842114,-2.1288724171968,1.08301019144876,1.11284240424476,-0.374004029677887,-0.0433824369616926,0.339772562569221,1.18757675056074,0.508724289153221,-0.00618764047541512,-0.0614997199858675,0.565301296294991,-0.194773297322624,0.503450408787866,0.326556870251271,-0.213204989661586,-0.0615311185375536,0.165171155101822,113.19,0
"20",1.14530352625154,-0.153504982051455,0.934850593869111,0.217602519296191,-0.765480648420308,-0.183295266224775,-0.669440504768472,0.116748099309256,1.58717098307351,-0.370794194647793,2.60043328097687,-1.97451671330908,0.804886262119962,1.88047799684801,0.208631366420867,0.370876108910535,0.444774058405597,0.238370780887,-0.543595008421229,-0.162686628462757,0.016600379703771,0.264968502695609,0.0367949367798383,0.217937859479166,0.0479803703409693,1.03372497004498,-0.0819745757084105,-0.00753463433028457,15.95,0
"21",1.18182620157886,-0.257569156568861,0.686400098147087,0.104792564171161,-0.617090337407901,0.0914334275780349,-0.76494150727001,0.221262148942823,1.81140348241949,-0.333587385639321,1.91349449773615,-2.80958844890174,-0.342337619437182,2.09543105998738,0.38358389135816,0.584075510210283,0.322414957925093,0.563964581585613,-0.334882041314366,-0.224929944141686,-0.0326086911023288,0.0655000302908741,-0.0140252392282185,-0.348385320635834,0.076951830314501,1.0708438383056,-0.0907795415879655,-0.0155889673321661,15.95,0
"22",-0.854873633775863,0.0865176559128943,1.44575568453129,-1.07654796719559,-1.10936484511049,-0.821327403507223,-0.429837435404884,0.399435827639689,2.57440611681327,-2.04916540662815,-0.0858905907149957,-2.60039910551393,0.320985837636202,1.7433876684011,0.277531924355017,-0.972556147338423,1.37744350460962,0.749188315727753,1.48372944825381,-0.00233196122596038,0.11775702043523,0.542054932585357,-0.0846799759010224,0.388943364503598,-0.159505455280254,0.148598820643105,0.000211536149059277,0.0261524699097834,53.21,0
"23",-1.00019050789652,1.69990683032743,1.1847591286261,0.21760586434811,-0.098404328605647,-0.575525193098873,0.59395368047491,0.0436449253735184,0.880526895284185,-0.581701411835001,1.46615031580234,-1.57612854857819,3.12880927972947,0.77106212075519,0.248118592813751,-0.0821219830646091,1.10149241015654,-0.605214225611798,-0.814984058281002,0.178500929641595,-0.378597155246076,-0.591580364155653,0.0883145254548427,0.323057433195295,-0.212997810871241,0.00466615789489699,-0.0562218676083314,-0.142110210074092,32,0
"24",-1.2538996434051,-0.0188068291802017,0.985693747895803,-1.99442234259506,-0.108064868871595,-0.717816153448508,-0.264942125667818,0.357154463971334,0.640250789056056,-0.889710957477901,-1.17111333131923,-4.03487951723298,0.106995022596949,1.30640102859628,-2.26823787849503,1.53427586536253,0.70920074216779,-1.01026001520984,-0.478019946850102,-0.398758805497296,-0.110563549027418,-0.27294277819922,0.0578371631850691,-0.562972715930406,0.23797766526241,-0.572136207212282,-0.178534104410059,-0.0068337786876557,10,0
"25",1.39669031160792,-0.406132887915234,0.653905459971591,-0.252987348864676,-0.993016734391554,-0.760931326187488,-0.614884269121095,-0.273100732185979,0.776793135179951,0.107846935124945,0.427890099711288,-2.61280467256074,2.11053112446218,0.882145171715268,-1.27345333735472,0.527071500387117,1.38792438766456,-1.54856669444135,0.73291850318546,0.0302015032950084,-0.166939938006607,-0.119999423936194,-0.0260356180459889,0.375857490136812,0.548905178514451,-0.284769960750329,-0.0101072638880197,0.00785981328488904,10,0
"26",1.19254837886199,0.950468855804096,0.505803956325022,2.80664668742426,0.106228969345762,-1.08085802600373,0.557566989564396,-0.457478418761506,0.0379370686941349,0.334975280415581,1.06690357228795,-1.90475002913597,2.53660037202096,1.78229516107,-0.683400893467414,0.0959593530587397,0.390849832288568,-0.528041978979703,-1.29864543895045,-0.157791476677092,-0.117745267305395,-0.0671235717830773,-0.0407450223564636,0.883820815997366,0.669775038088842,-0.00643845670598356,-0.0592868610185793,0.0114878857006659,4.58,0
"27",-0.358610795525101,1.1336962291556,1.30744829133697,0.0799018196108632,0.264467146626523,-0.445892065591735,0.453939009613708,0.0553187966966614,0.760879882533069,-0.690369495768815,2.02051368118592,-2.38219125571608,1.02104591062428,1.32343313597454,-0.442262954341437,0.678168401026359,0.411541769504575,0.823609513292931,0.123977880753182,0.0445696564619833,-0.392834179927222,-0.881558982194979,-0.0502376731563677,-0.128323017560908,-0.194497535017047,0.0385867787696121,0.210401408045936,0.0768190257001418,1.79,0
"28",-1.3291705966272,0.635603676945306,-0.169486920557565,-0.970656445334018,0.953376922610662,-0.452504077496371,0.423288551541091,0.28492245326573,0.701271223360505,-0.606311283752867,1.05212828043366,-1.43381976362509,3.14213406169632,1.72071917559216,-1.28172981171167,0.846255339865863,-0.42663133097333,0.536773029504474,0.0616467686845047,0.11266056988981,-0.207967554458079,-0.226427376384371,0.178181695623577,-1.01096680075896,0.10329350815149,0.854740845508918,0.220956416196687,0.0228985102624467,44.99,0
"29",1.37893347784577,-0.411442819867463,0.679079032457765,-0.508045013086099,-0.93770131199401,-0.560700803728546,-0.788390908614213,-0.0839851028985582,0.647096381143546,0.226089503696864,0.831754226364152,-3.45532105941657,0.872082341296383,1.49325990746022,0.429743747640641,0.956378144005334,1.281936095604,-1.64428359231713,0.0547342937972627,-0.0806432532187639,-0.232953509063202,-0.540030750693411,0.193554812647191,-0.0393596574500334,0.10464406903815,-0.486110439724538,-0.00481594208080717,0.00962520812395117,2,0
"30",-2.82107817955586,2.55865943244129,1.51010116603023,-0.825130287080106,-0.07435143893628,-1.14381686979285,1.28035728126487,-1.39580166373197,3.02181283194843,2.371422259949,1.35234390073662,-2.63715883156023,1.38854856278398,0.183297629819609,-0.227142017097126,-0.199821283146355,-0.237564132485151,-0.584111849563489,-1.28635499164662,0.351557770691529,-0.252337270056761,-0.654464598531086,0.0859296269064958,0.799657236182953,-0.528661686581496,-0.456952590309325,-2.12607670680921,-0.284299912062701,4.47,0
"31",-1.18294126316945,0.59904212467196,3.23125782010279,1.21540436473561,-1.61177387139714,0.97549594191678,-1.37161089863095,-1.27205948386105,1.20992340114706,0.0951624448616679,-0.436863635780716,-2.05810329929349,1.83623826676244,0.202695962444005,-2.20973212376431,-2.70179507016033,1.9812599730775,1.45474019882701,0.284477826700404,-0.638588125677709,0.89556186652697,-0.950455472413818,-0.0120998981676917,0.631014293937335,0.263756554290205,-0.122615711047713,0.520561588866854,0.158291642026476,20,0
"32",-0.692278839331239,0.477700527782103,2.68465839339105,-1.76469228230819,-0.147131055173227,-0.163461661217626,0.417939356063188,-0.157046330599364,2.42547216153973,-2.11244707044616,0.755454126690575,-1.62675927089226,2.31704823487995,0.776027758275416,0.122583564976537,-0.730926234986125,0.486616289617089,-0.0328517887323865,-0.524580668507108,-0.0438050722269271,-0.120986907790818,0.281203725931936,-0.352652826494465,0.050815565118497,0.420739846079219,-0.815568652388853,-0.0609505584647335,-0.153822946461721,11.85,0
"33",1.28190326704565,0.652117224950983,0.0383778584577391,1.30455714247087,0.15820346229564,-1.13259750129982,0.492309315093684,-0.464103272649863,0.931071058878044,-0.339435202637711,0.66650597246713,-2.02719785059538,2.13549184296847,1.89888637686899,-0.109895095171179,-0.268326003587114,0.3894490598763,-0.156674969507745,-0.457560568990634,-0.167562861705138,-0.142504308291516,-0.0793755234932415,-0.139563505550097,0.35355581184561,0.847300462108302,-0.336324312973442,-0.0312967386134203,0.00546158977496426,1,0
"34",1.13973201039826,0.15099115344057,0.378449200283687,0.478520631677416,-0.406816813000263,-0.935614685966296,0.227529622569776,-0.142802525196728,-0.390823615582108,0.0690799243282251,1.74462528315991,1.15862709561577,0.118768357492912,0.594789802048668,0.206917780480562,0.352976803596691,-0.513207778246919,-0.479383807251822,0.298939883608157,-0.00856146116000488,-0.412210024733468,-1.3695665285785,0.242323367914851,0.501374775754114,0.00632362449619548,-0.0578975915906309,-0.0612157759578692,0.0157494083962316,42.9,0
"35",-0.875489376550247,1.14935980517944,1.33695913361646,1.29606028573194,-0.0990994341637319,0.949534749281806,-0.232247201721258,-2.68165913390525,-0.81389266613388,-0.445816888814754,1.27443843578449,1.10808729157401,-0.410903401550859,0.442788143993969,-0.549643392722725,-0.966571233668201,0.481078817944732,-0.24867209248829,0.789919914354232,0.69084028928854,-1.23535792797607,0.834338285687155,-0.239153263365716,0.242258689975043,-0.371789866719251,-0.322112094298096,0.04455937622755,-0.0670373000390427,105,0
"36",1.34721805152491,-0.615740333430722,0.0507998204015279,-0.812661479051829,-0.80936003235648,-0.666231222462568,-0.488055650143276,-0.0837797996004537,-1.01928808212048,0.8351742805513,1.0142386505928,-0.457693041842217,-0.639624621897195,0.269253981945036,0.068809661103116,1.32439568201779,-0.0349707915174316,-0.682505112909946,0.929828299835437,0.102672838180705,0.251486638272022,0.521164678893474,-0.184822423534168,0.025597244672064,0.608270535449045,-0.114350533508518,-0.0211031229339556,0.000702366348001456,41.8,0
"37",1.13664262713953,-0.083718704675391,0.584837558158433,0.261637876744838,-0.906812390683966,-1.37058739627903,0.0746773983984138,-0.28767400412408,0.100692934215712,-0.17202181446106,0.305982452488819,0.566717519532972,0.392228361643306,0.193648618926916,1.04218190681057,0.158696609427663,-0.160444596380578,-0.704306412568987,-0.219537122643141,0.0564075414618453,-0.0526758927641867,-0.264918450172689,0.0735027238458004,0.995466941457172,0.1300376460858,0.861971246745523,-0.0878908845910755,0.0224591006307602,62.7,0
"38",-0.645705225385298,0.832048553845372,2.78938787532779,1.90665259576829,-0.273674410950062,0.154352163706915,0.110742175947369,-0.0869276840707059,-0.41462183994811,0.629819588577535,-0.594929879630254,-0.232519836351455,0.701817478427424,-0.72515295048611,0.888005110800794,1.09494922771749,-1.07299515437328,0.518049529390881,-1.26523653910223,-0.0341084714499286,0.276880119567743,0.906103666010218,-0.166373542881669,0.407840504969327,-0.205901329393167,0.0174609755000327,-0.342281852108654,-0.161598015713145,19.36,0
"39",1.15340812632005,-0.996770595424597,0.293843213891479,-0.553341129288378,-1.04691623347782,-0.249185761946091,-0.557725343838774,-0.00148792660021275,-0.631819919208984,0.611440744322341,0.765439055478557,0.107436676010692,-0.237128136229318,-0.224010094337332,-1.09925878025809,0.926547038983497,0.316855083025213,-1.11132225307092,1.32109284580291,0.280134537523808,0.0538159900131466,-0.0609767434459406,-0.163479071531603,0.0310144165070452,0.486881537722326,-0.278585618004266,-0.0114464063514999,0.0200447824670379,122.57,0
"40",-0.324660801452489,0.736336222399054,0.975944063211688,0.731176712447997,0.431638771947432,-0.0368766949849659,0.15073362584542,0.0590084220109589,-0.665598908480313,0.520895273907562,0.824440380124611,0.670729750969417,0.862609378791741,0.243035496238369,1.06109230479657,0.00107242036133184,-0.410982068296574,0.515746505254195,2.17965154027353,0.312091461409328,-0.187604623639221,-0.419636088826187,-0.036915674238918,-0.474332137365951,-0.574380137526506,0.295951811333824,0.228325690383974,0.121662697048357,12.99,0
"41",-0.296275335349855,-2.77243102486208,0.328725817102593,0.778783869894383,-1.49676462219176,1.15432359082204,0.000845998778096794,0.332386308253686,0.866077238860548,-0.623738277691165,1.25655314382917,1.15700420501636,-0.567873934758326,-0.0329743082299964,-0.392043728096956,-0.35721529239092,0.489003295823774,-0.835571381772456,-0.261623025344483,1.27476517979886,0.298640606973006,-0.488526518075373,-0.490411515287791,-0.195306447938674,-0.316953006701884,0.878765035890605,-0.139691211255479,0.120560429043758,717.95,0
"42",-0.688420380753855,1.2538700409117,0.846108227941481,-0.0974292310354329,-0.129193399542607,-0.682353190625765,0.312427051609419,0.384304638137748,-0.427494428436224,-0.481900095773412,-1.14557625178614,-0.214110125272589,-0.0589066476469656,0.46449839187458,0.750858296639321,0.384617253297465,-0.394018002960692,0.0792876149043842,0.114584790341892,-0.0320095837717932,0.0124114062219842,0.0285373627808361,-0.0953296417301098,-0.103859872986862,-0.316354322384098,0.252451066883786,0.226875901547097,0.144759932354419,0.89,0
"43",-6.95608235736332,4.90262729807863,-8.32417400031436,1.93677626989421,-3.88617869336982,-2.12819304280803,-2.69190371469957,4.81461623210528,-0.108292097920412,-0.622127142539397,-1.27995418558342,0.940628387993246,0.213632180168983,-0.377171555089175,1.05263383323273,2.47715159387398,4.56841152994263,2.00072846855,-0.667666580164451,0.0576268579269344,-0.102875025196045,-0.904789805881396,-0.217574465630555,-0.435074372737025,0.226244019872288,-0.340453860968256,0.00729105029051522,-0.262744257764901,89.99,0
"44",-0.834838828232318,0.79640527326665,1.98124490255832,-0.467013159996046,0.143296937157846,-1.02714370719542,0.769857826294214,-0.040654376321386,-0.465643166173778,-0.815008446384838,-0.62058794928511,-0.537918431866571,-0.9130596040592,0.315440017066761,0.575036235369716,0.500124418974935,-0.572904150917756,-0.308707014936876,-0.605309724750829,-0.0974099688522349,-0.203014014911196,-0.802771694187505,-0.131080583603466,0.338972057426949,0.196262091777475,0.0131432915509926,-0.0271598379378771,0.0615430826667558,9.99,0
"45",1.40912945442245,-0.282528204050858,0.0584080782480084,-0.583460252432586,-0.755019936980197,-1.21724836416476,-0.072956403782213,-0.405667108437213,-1.22025822275271,0.671061406439474,-0.301422232623437,0.431337663228003,1.36754812623895,0.0191352411128074,0.582436783970998,-1.51251118790819,-0.0102496460471836,0.583552291966151,-0.679146392814653,-0.402439648622342,-0.428844964140024,-0.706851550425726,0.0333176560962728,0.454823834286677,0.352117261769645,1.00592357642909,-0.0696386858989467,0.00440632196958962,12.5,0
"46",-1.48485760372043,0.410162555194732,1.28977373589642,1.23002101634571,0.764986821179826,0.773656659646065,0.189050688083877,-0.611008549446883,-0.0140948321959802,0.677604525066844,1.36509991177293,0.713199446289833,-0.686442236745964,0.0557669772439391,-0.0885699634550291,-1.34995567423044,0.618802747136407,-0.62719025070231,0.657895016249371,-0.0840412178933213,0.637186892559699,0.220618713826831,0.154422360941926,-0.291366401534554,-0.0903100806258756,-0.207923102631788,0.517815572462367,0.0662417601239883,52,0
"47",0.385149642085953,-2.14541568002043,0.293646262318112,-1.67606832650701,-1.80533388946179,-0.321668462628921,-0.370110941031173,0.158261272892842,2.39077520868876,-1.645252386186,1.50932793206923,0.981787855865919,-1.64016342642479,0.488544969457551,1.4238417444474,-0.893969046767767,0.197772467218282,0.670914219738721,0.74319487047062,0.612045239219725,0.470953396307453,0.66839827125112,-0.461477279031473,0.256075428371257,0.344641785062819,-0.678853514339751,0.0302108520024432,0.0883742459410912,416.56,0
"48",1.1749136950449,0.212599070905178,0.381740813294667,0.642886750560748,-0.495874402133638,-0.879248581726467,-0.0496525174118319,-0.0277090285119383,-0.122078256996933,-0.0964213397742717,1.67880408387085,0.568027977531158,-0.687860734109445,0.0823899522429036,0.467467625709443,0.654614887752662,-0.136310341991863,0.230005308754467,0.0159944913472276,-0.102387537836197,-0.224296977500033,-0.751632717627218,0.140825351322147,0.47427529782947,0.127460938577624,0.0657153302935304,-0.0341321991586013,0.0231221083872928,13.99,0
"49",1.37948512791155,-1.45997422155751,1.30672581607607,-1.06079858124621,-2.26353522281289,-0.117158885929942,-1.75142835063403,0.240375420823662,-0.794524337962273,1.25762203834745,-0.673417180602588,-1.38792680826941,-1.38323320471918,-0.566300070542359,0.186990674359365,-0.7887098092191,1.22497248993548,-0.290684901886114,-0.551559398917819,-0.485868514143048,-0.211757399800801,-0.0961942063252139,0.155085978253709,0.353321290263602,0.0715713410456888,-0.180529558422952,0.0840228406615764,0.0292994391577889,16,0
"50",-1.46769767188335,-0.535823033372375,1.46654548835953,0.0288020352501985,-1.25351658182439,0.346859192512034,0.256998970825782,0.685208390997524,0.813785657681881,-1.4672246085308,-2.15821758402766,-0.3518542197196,-1.26583413370065,-0.349675564176573,-1.47608530547807,0.249348862050687,-0.0201654120002578,0.139735299039633,-0.318821058219183,0.296167462932897,0.202964072559826,0.142243851182477,0.288170914879107,-0.105423030804651,0.4119143434017,0.497785083805983,-0.20530680565652,-0.101887719866806,251.21,0
"51",1.18820061893712,-0.783809318738644,0.716356055632611,-0.663463031782036,-1.350825448938,-0.7382976875088,-0.666441657521168,-0.0433192133874995,-0.958097221022298,0.741098646912962,1.67169896441515,0.173158090707254,0.0547184164753522,0.0136820523157884,0.20861640068983,1.46599467732017,-0.000269286050297044,-0.974759344343217,0.710539664066067,0.234772800717855,0.10318316602397,-0.0317761816508437,0.0443390848546911,0.522495649629122,0.154009078710593,-0.449321235029475,-0.00116300451556435,0.0298514863715927,88.22,0
"52",0.96741268714499,-0.264291547016368,0.323610969057933,0.518167944903954,-0.478119537131706,-0.35477965297514,0.0131717956164178,0.0688838590005422,-0.105876914687285,0.0342307663933664,1.68769019034657,0.635420059595133,-0.890791634402606,0.730818285260852,0.600003491479545,0.116470197554599,-0.198716430819977,-0.431836763177108,-0.245486659846968,0.0286780208738148,-0.0625971132531384,-0.45884475548079,0.0474143849779238,0.22762412684692,0.094402317313284,0.270245469919406,-0.0565351166672526,0.0183304706669686,107.27,0
"53",-0.279529525379651,0.125553156648849,0.331598625165991,-1.83085608962839,0.586109296327856,0.260325648313556,0.345659858525969,0.271218149054726,-1.32008882366053,0.216723053718253,0.633747060524121,-0.519046950055947,-0.479062220988279,0.178774871856837,0.692899836044573,-0.462196802385558,1.40714131202994,-3.51010470914485,-1.73588994887488,-0.0427791145865731,0.472220883620904,1.51012941394084,0.153171432525434,-0.62311878538501,-1.00337546989302,-0.314154953306515,0.496476713756351,0.266772352589098,15,0
"54",-1.80035319661338,1.17819026948886,-0.253781441008782,-0.0845507828063504,-0.203452601531953,1.21007670109429,-0.899727110498665,1.78413352363322,-0.800921189863176,-0.708723140530036,1.60335982948074,1.07607287936116,-0.631852620622851,1.45859155625092,1.10896236357593,-0.566760735197432,1.06123742211017,-1.34765672370556,-1.42560270995245,-0.670234523953888,0.465525257535435,0.95375970608883,0.284904750435619,-1.00512825972051,-0.585831865778624,0.405840863357205,-0.676501011299958,-0.212752726970182,11.72,0
"55",-1.48473855760655,-1.69275420363096,2.79260265000525,2.08240577102936,9.40811383072084,-5.65056600650284,-10.9815914128158,-0.229762285357462,1.05634267306773,2.03110350880798,0.891075563294025,2.10331217109746,-0.928319648989032,1.12345673400442,-0.0303608508473763,-1.05628456603792,0.822056778053869,-1.16367132677177,0.323113917259551,-0.97476273528658,0.726313916173786,-2.82180787487795,-16.8596193937154,0.554857408260293,-2.42972700313889,-0.434998322420211,0.926683769857727,0.646393613521912,5.63,0
